"id","event_name_en","event_name_fr","date","door_time","show_time","presenter_en","presenter_fr","optional_title_en","optional_title_fr","description_en","description_fr","age_restricted","seated","ticket_url_disabled","ticket_url_en","ticket_url_fr","ticket_url_alternate_en","ticket_url_alternate_fr","ticket_description_en","ticket_description_fr","media_context_en","media_context_fr","announce_date","ticket_onsale_date","image_url","draft","cancelled","postponed","soldout","free","event_url","slug","fb_event_url","venue__id","venue__name_en","venue__name_fr","venue__map_url","venue__website","venue__address1","venue__address2","venue__zip_code","venue__country","venue__state","venue__city","artists__id","artists__name","artists__website","artists__bio_en","artists__bio_fr","artists__image_url","artists__twitter_url","artists__facebook_url","artists__instagram_url","artists__youtube_tag"
"4461","","","2019-12-14","19:00:00","20:00:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","0","0","0","https://www.ticketmaster.ca/event/31005708A59A23D0?lang=en-ca&brand=lastral&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/31005708A59A23D0?lang=fr-ca&brand=lastral&camefrom=CFC_SPECTRA_FR","","","Tim Baker has partnered with PLUS1 so that $1 from every ticket will go to organizations bringing dignity, equity, and access to communities who need it. www.plus1.org.<br><br>\nTickets also available at the MTelus & L’Astral box offices.","Tim Baker a collaboré avec PLUS1 de sorte que 1$ de chaque billet ira à un organisme qui amènera la dignité, l'égalité et l'accès à des communautés en ayant besoin. www.plus1.org <br><br>Billets sont aussi disponibles aux billetteries du MTelus et de L’Astral.","","","2019-08-13 10:00:00","2019-08-14 10:00:00","http://admin.arts2u.ca/uploads/191214_TimBaker_5001.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/tim-baker-lastral-montreal-2019-12-14-tickets-4461","tim-baker-lastral-montreal-2019-12-14-tickets-4461","https://www.facebook.com/events/349096879361091/","38","L'Astral","L'Astral","https://www.google.ca/maps/place/L'Astral/@45.5068285,-73.5668666,17z/data=!4m2!3m1!1s0x0:0x34390274de602491","http://www.sallelastral.com/","305 Ste-Catherine O","","H2X 2A3","Canada","Quebec","Montréal","4425","TIM BAKER","http://timbaker.net/","","","","http://twitter.com/heytimbaker","https://www.facebook.com/heytimbaker/","http://instagram.com/heytimbaker","MMpBStYRJZ8"
"4723","","","2019-12-14","18:30:00","19:00:00","Greenland & Heavy Montreal Presents","Greenland & Heavy Montreal Présentent","Ho! Ho! Heavy! presents Noel In Extremis","Ho! Ho! Heavy! présente Noel In Extremis","","","0","0","0","","","","","","","","","2019-11-13 10:00:00","2019-11-15 10:00:00","http://admin.arts2u.ca/uploads/","0","0","0","0","0","","anonymus-theatre-corona-montreal-2019-12-14-tickets-4723","","12","Théâtre Corona","Théâtre Corona","https://maps.google.ca/maps?q=Théâtre+Corona+Virgin+Mobile,+Notre+Dame+Street+West,+Montreal,+QC&hl=en&ie=UTF8&sll=45.510633,-73.563337&sspn=0.009639,0.018346&oq=theatre+corona&t=h&hq=Théâtre+Corona+Virgin+Mobile,&hnear=Notre+Dame+St+W,+Montreal,+Quebec&z=","http://theatrecoronavirginmobile.com","2490 Rue Notre Dame O","","H3J 1N5","Canada","Quebec","Montréal","5616","ANONYMUS","https://www.anonymusmetal.com/","","","","","","","ddivvtHY4-A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5617","B.A.R.F.","https://www.facebook.com/barfmtl/","","","","","","",""
"4092","","","2019-12-16","17:00:00","20:00:00","","","","","17 - 19h Free Improvisation Workshop\n20h Improv Show\nTickets available at door","17-19h: ATELIER D’IMPROVISATION GRATUIT\nOuvert à tou.te.s\n\n20h00: SPECTACLE\nAdmission : 5$ (Étudiant.e) 7$ (Adulte)\nBillets disponibles à la porte\n\nCe spectacle d’improvisation place à tour de rôle des improvisateurs et improvisatrices expérimenté.e.s dans la chaise du metteur en scène pour vous montrer ce dont ils et elles sont capables! Devant vos yeux, ils et elles créeront et dirigeront une histoire inventée de toutes pièces! Chaque metteur en scène essaiera de gagner le plus de scènes possible tout au long de la soirée et c’est vous, public, qui choisirez si vous les avez aimées ou pas. Vous ne les avez pas aimées? Vous avez le pouvoir de punir les metteurs en scène!","0","0","0","","","","","General $7\nStudent 5$","5$ etudiant.e\n7$ adulte","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/Les-Lundis-1200x627-2-1920x900.jpg","0","0","0","0","0","","","","111","Théâtre Sainte Catherine","Théâtre Sainte Catherine","https://www.google.ca/maps/place/Th%C3%A9%C3%A2tre+Sainte-Catherine/@45.512391,-73.561416,15z/data=!4m2!3m1!1s0x0:0x2612ae449f17d988?sa=X&ved=2ahUKEwiOpNmbo8zcAhVxqlkKHTavCNAQ_BIwEnoECAcQCw","http://theatresaintecatherine.com/en/","264 St Catherine St E","","H2X 1L4","Canada","Quebec","Montreal","4725","Les Lundis D'Impro","http://theatresaintecatherine.com/liste/","","","","","","",""
"4116","","","2019-12-16","00:00:00","20:00:00","Le Nouveau International","Le Nouveau International","","","Montreal’s longest running improv show features some of Montreal’s best improvisers and stand up comedians, special guests from all parts of the globe, and the best up and coming improvisers from our free workshop series. If you take the free class a few times, you could even end up on stage, in the show!! Come for the class, stay for the laughs!","","0","0","0","","","","","$7","$7","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/Sunday-Night-Improv-480X670.jpg","0","0","0","0","0","http://theatresaintecatherine.com/en/sunday-night-improv/sunday-night-improv","","","111","Théâtre Sainte Catherine","Théâtre Sainte Catherine","https://www.google.ca/maps/place/Th%C3%A9%C3%A2tre+Sainte-Catherine/@45.512391,-73.561416,15z/data=!4m2!3m1!1s0x0:0x2612ae449f17d988?sa=X&ved=2ahUKEwiOpNmbo8zcAhVxqlkKHTavCNAQ_BIwEnoECAcQCw","http://theatresaintecatherine.com/en/","264 St Catherine St E","","H2X 1L4","Canada","Quebec","Montreal","3736","Sunday Night Improv","http://theatresaintecatherine.com/en/","","","","","","",""
"4462","","","2019-12-18","18:30:00","20:00:00","Greenland & evenko presents","Greenland & evenko présentent","Floor Seats Tour","Tournée "" Floor Seats""","","","0","0","0","https://www.ticketmaster.ca/event/31005707DA569E11?lang=en-ca&brand=mtelus&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/31005707DA569E11?lang=fr-ca&brand=mtelus&camefrom=CFC_SPECTRA_FR","","","Tickets also available at the MTelus & L’Astral box offices.","Billets sont aussi disponibles aux billetteries du MTelus et de L’Astral.","","","2019-08-12 10:00:00","2019-08-16 10:00:00","http://admin.arts2u.ca/uploads/191218_AAPFERG_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/aap-ferg-mtelus-montreal-2019-12-18-tickets-4462","aap-ferg-mtelus-montreal-2019-12-18-tickets-4462","https://www.facebook.com/events/476448446485723/","11","MTelus","MTelus","https://maps.google.ca/maps?q=Métropolis,+Saint+Catherine+Street,+Montreal,+QC&hl=en&ie=UTF8&ll=45.510633,-73.563337&spn=0.009639,0.018346&sll=45.541214,-73.593013&sspn=0.154136,0.293541&oq=metropol&t=h&z=16&iwloc=A","https://mtelus.com","59 Ste-Catherine E.","","H2X 1K5","Canada","Quebec","Montréal","2243","A$AP FERG","http://alwaysstriveandprosper.asapferg.com/","","","","https://twitter.com/ASAPferg","https://www.facebook.com/asapfergofficial","","2U-vrd6JhBY"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5315","MURDA BEATZ","http://www.murdabeatz.com/","","","","https://twitter.com/murdabeatz_","","https://www.instagram.com/murdabeatz/?hl=en",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5316","MADEINTYO","","","","","http://twitter.com/madeintyo","http://facebook.com/Madeintyo","http://instagram.com/madeintyo",""
"4645","","","2019-12-20","21:30:00","22:00:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","0","0","0","https://www.ticketmaster.ca/event/3100573BD5564D20?lang=en-ca&brand=mtelus&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/3100573BD5564D20?lang=fr-ca&brand=mtelus&camefrom=CFC_SPECTRA_FR","","","Tickets also available at the MTelus & L’Astral box offices.","Billets aussi disponibles aux billetteries du MTelus et de L’Astral.","","","2019-10-02 14:00:00","2019-10-09 14:00:00","http://admin.arts2u.ca/uploads/191220_BTSM_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/black-tiger-sex-machine-mtelus-montreal-2019-12-20-tickets-4645","black-tiger-sex-machine-mtelus-montreal-2019-12-20-tickets-4645","https://www.facebook.com/events/1374519879391688/","11","MTelus","MTelus","https://maps.google.ca/maps?q=Métropolis,+Saint+Catherine+Street,+Montreal,+QC&hl=en&ie=UTF8&ll=45.510633,-73.563337&spn=0.009639,0.018346&sll=45.541214,-73.593013&sspn=0.154136,0.293541&oq=metropol&t=h&z=16&iwloc=A","https://mtelus.com","59 Ste-Catherine E.","","H2X 1K5","Canada","Quebec","Montréal","1704","BLACK TIGER SEX MACHINE","http://www.blacktigersexmachine.com/","","","","https://twitter.com/officialbtsm","https://www.facebook.com/official.btsm","","Dm9BqY30v9M"
"3459","","","2019-12-21","00:00:00","14:30:00","Amusic","Amusic","","","","","0","0","0","https://placedesarts.com/en/event/no%C3%ABl-symphonique-2019#tarifs","https://placedesarts.com/en/event/no%C3%ABl-symphonique-2019#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/3459.jpg","0","0","0","0","0","https://placedesarts.com/en/event/no%C3%ABl-symphonique-2019","noel-symphonique-2019-maison-symphonique-montreal-2019-12-21-tickets-3459","","45","Maison Symphonique","Maison Symphonique","https://www.google.ca/maps/place/Orchestre+symphonique+de+Montréal/@45.509424,-73.566722,15z/data=!4m2!3m1!1s0x0:0x704eaa603ffc74d8","http://placedesarts.com/rooms/main-rooms/maison-symphonique-de-montreal.en.html","1600 Rue Saint-Urbain","","H2X 1Z8","Canada","Quebec","Montréal","4492","Noël symphonique 2019","","","","","","","null",""
"4566","","","2019-12-21","19:00:00","20:00:00","","","","","","","0","0","0","https://www.ticketmaster.ca/event/3100572B93DB23E4&lang=en-ca","https://www.ticketmaster.ca/event/3100572B93DB23E4?lang=fr-ca","","","Tickets are also available at Corona and Bell Center","Billets aussi disponibles au Corona et au Centre Bell","","","2019-09-16 10:00:00","2019-09-20 10:00:00","http://admin.arts2u.ca/uploads/191221-Matisyahu_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/matisyahu-theatre-corona-montreal-2019-12-21-tickets-4566","matisyahu-theatre-corona-montreal-2019-12-21-tickets-4566","","12","Théâtre Corona","Théâtre Corona","https://maps.google.ca/maps?q=Théâtre+Corona+Virgin+Mobile,+Notre+Dame+Street+West,+Montreal,+QC&hl=en&ie=UTF8&sll=45.510633,-73.563337&sspn=0.009639,0.018346&oq=theatre+corona&t=h&hq=Théâtre+Corona+Virgin+Mobile,&hnear=Notre+Dame+St+W,+Montreal,+Quebec&z=","http://theatrecoronavirginmobile.com","2490 Rue Notre Dame O","","H3J 1N5","Canada","Quebec","Montréal","799","MATISYAHU","http://matisyahuworld.com/","","","","http://www.twitter.com/matisyahu","http://www.facebook.com/matisyahu","","JgHskTnwnd4"
"4093","","","2019-12-23","17:00:00","20:00:00","","","","","17 - 19h Free Improvisation Workshop\n20h Improv Show\nTickets available at door","17-19h: ATELIER D’IMPROVISATION GRATUIT\nOuvert à tou.te.s\n\n20h00: SPECTACLE\nAdmission : 5$ (Étudiant.e) 7$ (Adulte)\nBillets disponibles à la porte\n\nCe spectacle d’improvisation place à tour de rôle des improvisateurs et improvisatrices expérimenté.e.s dans la chaise du metteur en scène pour vous montrer ce dont ils et elles sont capables! Devant vos yeux, ils et elles créeront et dirigeront une histoire inventée de toutes pièces! Chaque metteur en scène essaiera de gagner le plus de scènes possible tout au long de la soirée et c’est vous, public, qui choisirez si vous les avez aimées ou pas. Vous ne les avez pas aimées? Vous avez le pouvoir de punir les metteurs en scène!","0","0","0","","","","","General $7\nStudent 5$","5$ etudiant.e\n7$ adulte","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/Les-Lundis-1200x627-2-1920x900.jpg","0","0","0","0","0","","","","111","Théâtre Sainte Catherine","Théâtre Sainte Catherine","https://www.google.ca/maps/place/Th%C3%A9%C3%A2tre+Sainte-Catherine/@45.512391,-73.561416,15z/data=!4m2!3m1!1s0x0:0x2612ae449f17d988?sa=X&ved=2ahUKEwiOpNmbo8zcAhVxqlkKHTavCNAQ_BIwEnoECAcQCw","http://theatresaintecatherine.com/en/","264 St Catherine St E","","H2X 1L4","Canada","Quebec","Montreal","4725","Les Lundis D'Impro","http://theatresaintecatherine.com/liste/","","","","","","",""
"4117","","","2019-12-23","00:00:00","20:00:00","Le Nouveau International","Le Nouveau International","","","Montreal’s longest running improv show features some of Montreal’s best improvisers and stand up comedians, special guests from all parts of the globe, and the best up and coming improvisers from our free workshop series. If you take the free class a few times, you could even end up on stage, in the show!! Come for the class, stay for the laughs!","","0","0","0","","","","","$7","$7","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/Sunday-Night-Improv-480X670.jpg","0","0","0","0","0","http://theatresaintecatherine.com/en/sunday-night-improv/sunday-night-improv","","","111","Théâtre Sainte Catherine","Théâtre Sainte Catherine","https://www.google.ca/maps/place/Th%C3%A9%C3%A2tre+Sainte-Catherine/@45.512391,-73.561416,15z/data=!4m2!3m1!1s0x0:0x2612ae449f17d988?sa=X&ved=2ahUKEwiOpNmbo8zcAhVxqlkKHTavCNAQ_BIwEnoECAcQCw","http://theatresaintecatherine.com/en/","264 St Catherine St E","","H2X 1L4","Canada","Quebec","Montreal","3736","Sunday Night Improv","http://theatresaintecatherine.com/en/","","","","","","",""
"4229","","","2020-01-01","00:00:00","14:30:00","","","","","","","0","0","0","https://placedesarts.com/en/event/salute-vienna-new-year%E2%80%99s-concert#tarifs","https://placedesarts.com/en/event/salute-vienna-new-year%E2%80%99s-concert#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/4229.jpg","0","0","0","0","0","https://placedesarts.com/en/event/salute-vienna-new-year%E2%80%99s-concert","salute-to-vienna-new-years-concert-salle-wilfrid-pelletier-montreal-2020-01-01-tickets-4229","","35","Salle Wilfrid-Pelletier","Salle Wilfrid-Pelletier","https://www.google.ca/maps/place/Place+des+Arts/@45.5079458,-73.5656047,18z/data=!4m2!3m1!1s0x0:0x586dc216d8c34686?hl=en","http://www.placedesarts.com","175 Rue Ste-Catherine O","","H2X 3X5","Canada","Quebec","Montréal","5150","Salute to Vienna New Year’s Concert","","","","","","","null",""
"4454","","","2020-01-03","19:00:00","20:00:00","Greenland & Heavy Montreal Presents","Greenland & Heavy Montreal Présentent","Heavy Montreal presents","Heavy Montréal présente","","","0","0","0","https://tickets.evenko.ca/shop/?locale=en-CA&skin=corona&fac=EVENKO#/a679c4b4-4e91-4c1b-ac70-59983c2ef56e","https://tickets.evenko.ca/shop/?locale=fr-CA&skin=corona&fac=EVENKO#/a679c4b4-4e91-4c1b-ac70-59983c2ef56e","","","Tickets are also available at Théâtre Corona","Billets aussi disponibles au Théâtre Corona","","","2019-08-07 10:00:00","2019-08-09 10:00:00","http://admin.arts2u.ca/uploads/200103_Epica_5001.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/epica-theatre-corona-montreal-2020-01-03-tickets-4454","epica-theatre-corona-montreal-2020-01-03-tickets-4454","https://www.facebook.com/events/515905839151985/","12","Théâtre Corona","Théâtre Corona","https://maps.google.ca/maps?q=Théâtre+Corona+Virgin+Mobile,+Notre+Dame+Street+West,+Montreal,+QC&hl=en&ie=UTF8&sll=45.510633,-73.563337&sspn=0.009639,0.018346&oq=theatre+corona&t=h&hq=Théâtre+Corona+Virgin+Mobile,&hnear=Notre+Dame+St+W,+Montreal,+Quebec&z=","http://theatrecoronavirginmobile.com","2490 Rue Notre Dame O","","H3J 1N5","Canada","Quebec","Montréal","601","EPICA","http://epica.nl/","","","","https://twitter.com/epica","https://www.facebook.com/epica","","EhGgb1E3HpQ"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1272","THE AGONIST","http://theagonistband.com/","","","","http://www.twitter.com/theagonist","https://www.facebook.com/TheAgonistOfficial?fref=ts","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5508","BLACKGUARD","https://www.facebook.com/blackguardband/","","","","","","",""
"3962","","","2020-01-04","00:00:00","11:29:00","","","","","","","0","0","0","https://placedesarts.com/en/event/musical-box-0#tarifs","https://placedesarts.com/en/event/musical-box-0#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/3962.jpg","0","0","0","0","0","https://placedesarts.com/en/event/musical-box-0","the-musical-box-theatre-maisonneuve-montreal-2020-01-04-tickets-3962","","154","Théâtre Maisonneuve","Théâtre Maisonneuve","https://www.google.ca/search?q=theatre+maisonneuve&oq=theatre+maison&aqs=chrome.0.0l2j69i57j0l3.2359j0j1&sourceid=chrome&ie=UTF-8#","https://placedesarts.com/en/produce-event/th%C3%A9%C3%A2tre-maisonneuve","260 Boulevard de Maisonneuve O","","H2X 1Y9","Canada","Quebec","Montreal","4596","The Musical Box","","","","","","","null",""
"4530","","","2020-01-10","00:00:00","00:00:00","","","","","","","0","0","0","http://oss.ticketmaster.com/aps/pda/EN/link/buy/browse?g%5B0%5D=34646","http://oss.ticketmaster.com/aps/pda/EN/link/buy/browse?g%5B0%5D=34646","","","","","","","2019-09-18 14:39:00","2019-09-18 14:39:00","http://admin.arts2u.ca/uploads/4530.jpg","0","0","0","0","0","https://evenko.ca/en/events/28407/riverdance/salle-wilfrid-pelletier-place-des-arts/01-10-2020","riverdance-salle-wilfrid-pelletier-montreal-2020-01-10-tickets-4530","","35","Salle Wilfrid-Pelletier","Salle Wilfrid-Pelletier","https://www.google.ca/maps/place/Place+des+Arts/@45.5079458,-73.5656047,18z/data=!4m2!3m1!1s0x0:0x586dc216d8c34686?hl=en","http://www.placedesarts.com","175 Rue Ste-Catherine O","","H2X 3X5","Canada","Quebec","Montréal","5380","Riverdance","","","","","","","null",""
"3963","","","2020-01-12","00:00:00","20:00:00","","","","","","","0","0","0","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-schubert%E2%80%99s-unfinished-symphony#tarifs","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-schubert%E2%80%99s-unfinished-symphony#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/3963.jpg","0","0","0","0","0","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-schubert%E2%80%99s-unfinished-symphony","orchestre-symphonique-de-montreal-osm-schuberts-unfinished-symphony-maison-symphonique-montreal-2020-01-12-tickets-3963","","45","Maison Symphonique","Maison Symphonique","https://www.google.ca/maps/place/Orchestre+symphonique+de+Montréal/@45.509424,-73.566722,15z/data=!4m2!3m1!1s0x0:0x704eaa603ffc74d8","http://placedesarts.com/rooms/main-rooms/maison-symphonique-de-montreal.en.html","1600 Rue Saint-Urbain","","H2X 1Z8","Canada","Quebec","Montréal","4977","Orchestre symphonique de Montréal (OSM)- Schubert’s Unfinished Symphony","","","","","","","null",""
"3964","","","2020-01-14","00:00:00","20:00:00","","","","","","","0","0","0","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-vienna-rossini-and-schubert#tarifs","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-vienna-rossini-and-schubert#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/3964.jpg","0","0","0","0","0","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-vienna-rossini-and-schubert","orchestre-symphonique-de-montreal-osm-the-vienna-of-rossini-and-schubert-maison-symphonique-montreal-2020-01-14-tickets-3964","","45","Maison Symphonique","Maison Symphonique","https://www.google.ca/maps/place/Orchestre+symphonique+de+Montréal/@45.509424,-73.566722,15z/data=!4m2!3m1!1s0x0:0x704eaa603ffc74d8","http://placedesarts.com/rooms/main-rooms/maison-symphonique-de-montreal.en.html","1600 Rue Saint-Urbain","","H2X 1Z8","Canada","Quebec","Montréal","4978","Orchestre symphonique de Montréal (OSM)- The Vienna of Rossini and Schubert","","","","","","","null",""
"4704","","","2020-01-14","19:30:00","20:30:00","Greenland & '77 Present","Greenland & '77 Présentent","'77 Tour","Tournée '77","","","1","0","0","https://thepointofsale.com/tickets/tixza-77-tour-barrasso-pkewpkewpknew-esco-jan-14-2020-montreal","https://lepointdevente.com/billets/tixza-77-tour-barrasso-pkewpkewpknew-esco-jan-14-2020-montreal","","","","","","","2019-11-06 12:00:00","2019-11-08 10:00:00","http://admin.arts2u.ca/uploads/BarrassoPPP_500x375.png","0","0","0","0","0","https://www.greenland.ca/event/view/barrasso-bar-spectacle-lescogriffe-montreal-2020-01-14-tickets-4704","barrasso-bar-spectacle-lescogriffe-montreal-2020-01-14-tickets-4704","https://www.facebook.com/events/2808128409280436/","86","Bar Spectacle L'Escogriffe","Bar Spectacle L'Escogriffe","https://www.google.ca/maps/place/Escogriffe+Café+Bar+(L')/@45.5238709,-73.5823491,15z/data=!4m5!3m4!1s0x0:0x9919e5b9fa042082!8m2!3d45.5238709!4d-73.5823491","https://www.facebook.com/lescomontreal/"," 4461 St-Denis ","","H2J 2L1","Canada","Quebec","Montreal","1567","BARRASSO","http://barrasso.bandcamp.com/","","","","","https://www.facebook.com/barrassomusique","","OTXMgIJrGcs"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5598","PKEW PKEW PKEW","https://pkewx3.com/","","","","","https://www.facebook.com/PkewX3/","","EkJcKVh5pcQ"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3107","THE LOOKOUT","","","","","","https://www.facebook.com/thelookoutmtl/","",""
"4705","","","2020-01-15","20:00:00","20:30:00","Greenland & '77 Present","Greenland & '77 Présentent","'77 Tour","Tournée '77","","","1","0","0","https://lepointdevente.com/billets/d7p200115001","https://lepointdevente.com/billets/d7p200115001","","","","","","","2019-11-06 12:00:00","2019-11-08 10:00:00","http://admin.arts2u.ca/uploads/BarrassoPPP_500x3754.png","0","0","0","0","0","https://www.greenland.ca/event/view/barrasso-bar-spectacle-lescogriffe-montreal-2020-01-14-tickets-4704","barrasso-bar-le-magog-sherbrooke-2020-01-15-tickets-4705","https://www.facebook.com/events/523158844935802/","173","Bar Le magog","Bar Le magog","https://www.google.com/maps?q=bar+le+magog&um=1&ie=UTF-8&sa=X&ved=0ahUKEwiduqDF6dPlAhXEV98KHWICBtIQ_AUIEigB","https://www.facebook.com/barlemagog/","128-3 Rue Wellington S","","J1H 5C7","Canada","Quebec","Sherbrooke","1567","BARRASSO","http://barrasso.bandcamp.com/","","","","","https://www.facebook.com/barrassomusique","","OTXMgIJrGcs"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5598","PKEW PKEW PKEW","https://pkewx3.com/","","","","","https://www.facebook.com/PkewX3/","","EkJcKVh5pcQ"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3107","THE LOOKOUT","","","","","","https://www.facebook.com/thelookoutmtl/","",""
"3525","","","2020-01-16","19:00:00","20:00:00","21K Productions","21K Productions","","","","","0","1","0","https://placedesarts.com/en/event/we-shall-overcome-celebration-dr-martin-luther-king-jr#tarifs","https://placedesarts.com/en/event/we-shall-overcome-celebration-dr-martin-luther-king-jr#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/3525.jpg","0","0","0","0","0","https://placedesarts.com/en/event/we-shall-overcome-celebration-dr-martin-luther-king-jr","we-shall-overcome-a-celebration-of-dr-martin-luther-king-jr-theatre-maisonneuve-montreal-2020-01-16-tickets-3525","","154","Théâtre Maisonneuve","Théâtre Maisonneuve","https://www.google.ca/search?q=theatre+maisonneuve&oq=theatre+maison&aqs=chrome.0.0l2j69i57j0l3.2359j0j1&sourceid=chrome&ie=UTF-8#","https://placedesarts.com/en/produce-event/th%C3%A9%C3%A2tre-maisonneuve","260 Boulevard de Maisonneuve O","","H2X 1Y9","Canada","Quebec","Montreal","4557","We Shall Overcome - A Celebration of Dr. Martin Luther King, Jr.","","","","","","","null",""
"3965","","","2020-01-16","00:00:00","20:00:00","","","","","","","0","0","0","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-viennese-classicism#tarifs","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-viennese-classicism#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/3965.jpg","0","0","0","0","0","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-viennese-classicism","orchestre-symphonique-de-montreal-osm-viennese-classicism-maison-symphonique-montreal-2020-01-16-tickets-3965","","45","Maison Symphonique","Maison Symphonique","https://www.google.ca/maps/place/Orchestre+symphonique+de+Montréal/@45.509424,-73.566722,15z/data=!4m2!3m1!1s0x0:0x704eaa603ffc74d8","http://placedesarts.com/rooms/main-rooms/maison-symphonique-de-montreal.en.html","1600 Rue Saint-Urbain","","H2X 1Z8","Canada","Quebec","Montréal","4979","Orchestre symphonique de Montréal (OSM)- Viennese Classicism","","","","","","","null",""
"4706","","","2020-01-16","20:00:00","21:00:00","Greenland & '77 Present","Greenland & '77 Présentent","'77 Tour","Tournée '77","","","1","0","0","https://lepointdevente.com/billets/d7p200116001","https://lepointdevente.com/billets/d7p200116001","","","","","","","2019-11-06 12:00:00","2019-11-08 10:00:00","http://admin.arts2u.ca/uploads/BarrassoPPP_500x3753.png","0","0","0","0","0","","barrasso-lanti-bar-spectacles-quebec-2020-01-16-tickets-4706","https://www.facebook.com/events/579298689473241/","174","L'ANTI Bar & Spectacles","L'ANTI Bar & Spectacles","https://www.google.com/maps?q=L%E2%80%99Anti+Bar+%26+Spectacles&uact=5&um=1&ie=UTF-8&sa=X&ved=0ahUKEwixpdup6tPlAhVrUd8KHWdSDLQQ_AUIEigB","https://lanti.ca/","251 Rue Dorchester","","G1K 5Z6","Canada","Quebec","Quebec","1567","BARRASSO","http://barrasso.bandcamp.com/","","","","","https://www.facebook.com/barrassomusique","","OTXMgIJrGcs"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5598","PKEW PKEW PKEW","https://pkewx3.com/","","","","","https://www.facebook.com/PkewX3/","","EkJcKVh5pcQ"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3107","THE LOOKOUT","","","","","","https://www.facebook.com/thelookoutmtl/","",""
